age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
27,5,2,7,0,0,0,0,6,0,291,1,999,3,0,-1.8,93.369,-34.8,0.639,5008.7,1
47,5,2,3,0,1,0,0,8,0,243,4,999,0,1,-2.9,92.963,-40.8,1.281,5076.2,1
25,9,2,7,0,1,0,0,8,1,154,2,3,3,2,-1.7,94.055,-39.8,0.702,4991.6,1
20,7,2,1,0,1,0,0,3,3,131,1,999,1,0,-2.9,92.201,-31.4,0.879,5076.2,1
37,5,2,0,2,0,0,0,9,1,712,6,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
24,9,2,0,0,1,0,0,4,1,850,2,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,1
41,5,1,3,0,1,0,0,9,0,140,1,14,2,2,-1.7,94.215,-40.3,0.793,4991.6,1
44,9,1,4,0,1,0,0,3,3,153,3,0,1,2,-1.7,94.027,-38.3,0.9,4991.6,1
41,5,2,0,0,0,0,0,2,0,722,4,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
75,0,0,7,0,0,0,0,0,1,191,1,999,1,0,-3.4,92.379,-29.8,0.788,5017.5,1
37,5,2,3,0,1,0,0,7,4,447,3,999,0,1,-3.4,92.431,-26.9,0.754,5017.5,1
34,5,2,3,0,0,1,0,6,1,288,2,3,1,2,-1.8,93.369,-34.8,0.652,5008.7,1
43,8,0,0,0,1,0,0,3,3,1363,1,999,0,1,-1.7,94.027,-38.3,0.903,4991.6,1
31,8,2,3,0,0,0,1,7,4,154,1,999,0,1,-0.1,93.798,-40.4,4.794,5195.8,1
55,8,0,6,0,0,0,0,3,3,976,7,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
27,6,2,2,0,1,1,0,2,4,224,4,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
29,6,2,6,0,0,1,0,6,1,207,2,999,1,0,-1.8,93.369,-34.8,0.652,5008.7,1
35,5,0,3,0,0,0,0,9,3,695,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
32,8,2,6,0,1,1,0,3,3,952,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
35,5,0,3,0,0,1,0,4,2,262,3,999,1,0,-1.8,93.749,-34.6,0.663,5008.7,1
65,0,0,6,0,1,0,0,3,1,261,1,6,3,2,-1.7,94.027,-38.3,0.904,4991.6,1
35,5,0,3,0,1,0,0,4,4,330,1,10,1,2,-1.8,93.749,-34.6,0.644,5008.7,1
54,5,0,0,0,1,0,0,4,0,158,2,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,1
32,8,0,0,0,1,0,1,8,2,293,5,999,1,0,-2.9,92.963,-40.8,1.224,5076.2,1
33,6,0,2,0,1,0,0,9,3,1019,11,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
51,6,0,2,2,0,0,0,2,2,956,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
29,5,2,3,0,0,0,0,4,4,271,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,1
28,5,2,3,0,0,0,0,7,0,225,1,3,3,2,-1.1,94.601,-49.5,1.032,4963.6,1
51,2,0,7,0,1,1,0,3,2,268,1,999,0,1,-2.9,92.201,-31.4,0.881,5076.2,1
42,1,0,3,0,1,0,0,3,2,436,1,13,1,2,-2.9,92.201,-31.4,0.869,5076.2,1
47,5,0,0,0,0,0,0,3,4,374,2,16,1,2,-1.7,94.027,-38.3,0.904,4991.6,1
29,5,2,3,0,0,0,0,9,3,873,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
31,5,1,3,0,0,0,0,6,0,248,4,999,0,1,-1.8,92.843,-50,1.56,5099.1,1
32,5,0,0,0,0,0,0,3,4,876,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
32,5,2,0,0,0,0,0,5,1,1233,1,999,1,0,-3.4,92.649,-30.1,0.72,5017.5,1
32,1,2,3,0,1,0,0,6,1,106,1,999,0,1,-1.8,92.843,-50,1.687,5099.1,1
33,9,0,0,0,1,0,0,8,3,274,2,12,2,2,-1.7,94.055,-39.8,0.767,4991.6,1
37,6,0,4,0,0,0,0,9,2,640,3,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
34,4,2,3,0,0,0,0,8,1,401,1,999,0,1,-1.7,94.055,-39.8,0.761,4991.6,1
56,6,1,1,0,0,0,0,5,4,134,1,999,0,1,-3.4,92.649,-30.1,0.714,5017.5,1
32,5,2,3,0,0,0,0,8,1,856,1,12,2,2,-1.7,94.055,-39.8,0.737,4991.6,1
34,8,2,2,0,0,0,0,3,0,205,3,6,3,2,-1.7,94.027,-38.3,0.896,4991.6,1
43,5,0,3,0,0,0,0,4,4,522,4,999,0,1,-1.8,93.075,-47.1,1.406,5099.1,1
45,8,0,3,0,1,0,1,2,2,1143,3,999,0,1,1.1,93.994,-36.4,4.859,5191,1
42,1,2,3,0,1,0,0,7,0,138,1,999,0,1,-3.4,92.431,-26.9,0.743,5017.5,1
35,5,0,3,0,1,0,0,5,3,654,2,999,0,1,-0.1,93.2,-42,4.12,5195.8,1
30,3,2,3,0,1,0,0,4,4,152,2,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,1
42,5,0,6,0,1,0,0,2,0,458,3,9,2,0,-1.8,92.893,-46.2,1.354,5099.1,1
19,7,2,7,0,2,2,0,4,0,213,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
45,8,1,6,0,1,1,0,5,4,705,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,1
32,5,0,3,0,0,0,0,9,3,543,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
36,5,0,0,0,0,0,0,6,1,168,1,999,0,1,-1.8,92.843,-50,1.799,5099.1,1
34,8,1,3,0,1,1,0,3,4,526,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
35,6,0,4,2,0,0,0,2,2,813,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,1
53,2,0,1,0,1,0,0,8,1,245,2,999,0,1,-2.9,92.963,-40.8,1.252,5076.2,1
54,6,0,4,2,0,0,1,8,4,2025,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,1
28,7,2,7,0,0,0,0,3,4,700,4,999,1,0,-2.9,92.201,-31.4,0.829,5076.2,1
88,0,1,1,0,1,1,0,6,3,796,5,999,0,1,-1.8,92.843,-50,1.663,5099.1,1
27,6,0,1,2,0,0,0,2,0,877,7,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,1
28,5,2,3,0,0,0,0,8,0,69,1,999,1,0,-2.9,92.963,-40.8,1.266,5076.2,1
33,8,0,6,0,0,1,0,4,4,667,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,1
81,0,1,1,0,1,0,0,1,2,166,3,999,0,1,-3,92.713,-33,0.714,5023.5,1
18,7,2,7,0,1,0,0,3,3,253,2,6,1,2,-1.7,94.027,-38.3,0.9,4991.6,1
43,5,2,0,0,1,0,0,0,2,212,1,999,0,1,-3.4,92.379,-29.8,0.773,5017.5,1
23,5,2,3,0,0,0,0,4,3,341,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
32,5,0,3,0,0,0,0,2,4,1030,1,6,1,2,-1.8,92.893,-46.2,1.327,5099.1,1
37,5,0,3,2,0,0,0,3,4,535,1,999,0,1,1.4,93.444,-36.1,4.962,5228.1,1
43,5,0,3,0,0,0,1,8,2,1023,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
32,3,0,3,0,1,0,0,5,4,247,1,6,3,0,-3.4,92.649,-30.1,0.714,5017.5,1
19,7,2,1,0,0,1,0,4,3,371,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
34,1,0,3,0,0,0,1,7,3,290,2,999,0,1,-3.4,92.431,-26.9,0.742,5017.5,1
36,5,0,3,0,0,0,0,7,2,342,1,999,2,0,-3.4,92.431,-26.9,0.739,5017.5,1
84,0,1,7,2,0,0,0,0,1,333,1,3,2,2,-1.1,94.199,-37.5,0.877,4963.6,1
39,1,1,3,0,1,0,0,9,1,732,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
30,8,2,6,0,1,0,0,3,4,452,5,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
38,7,2,7,0,0,1,0,6,0,248,1,3,4,2,-1.8,93.369,-34.8,0.639,5008.7,1
79,0,0,1,0,0,1,0,5,1,149,1,999,0,1,-3.4,92.649,-30.1,0.72,5017.5,1
71,0,0,1,0,0,0,0,7,1,207,1,999,0,1,-3.4,92.431,-26.9,0.728,5017.5,1
33,6,0,4,2,1,1,1,2,2,1132,2,999,0,1,1.1,93.994,-36.4,4.855,5191,1
27,5,2,3,0,0,0,0,7,0,278,1,999,0,1,-1.1,94.601,-49.5,0.977,4963.6,1
57,0,0,1,0,1,1,0,8,1,162,3,999,0,1,-2.9,92.963,-40.8,1.252,5076.2,1
31,10,0,4,0,1,1,0,9,0,782,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
25,7,2,0,0,1,1,0,8,1,660,2,6,3,2,-1.7,94.055,-39.8,0.761,4991.6,1
59,0,1,1,0,0,1,0,9,0,210,3,999,2,0,-1.7,94.215,-40.3,0.827,4991.6,1
32,8,2,6,0,0,0,0,3,3,313,2,999,1,0,-2.9,92.201,-31.4,0.879,5076.2,1
33,4,2,7,0,1,0,0,0,2,224,2,999,1,0,-1.1,94.199,-37.5,0.879,4963.6,1
31,5,2,3,0,1,0,0,9,2,815,2,13,2,2,-1.7,94.215,-40.3,0.861,4991.6,1
25,7,2,0,0,0,0,0,5,4,244,1,999,0,1,-1.1,94.767,-50.8,1.041,4963.6,1
30,9,2,0,0,1,0,0,3,4,148,2,999,0,1,-2.9,92.201,-31.4,0.873,5076.2,1
47,5,0,0,0,1,0,0,3,0,1152,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
52,5,0,3,0,0,0,0,2,4,613,1,3,2,2,-1.8,93.876,-40,0.677,5008.7,1
33,9,0,0,0,1,0,0,5,3,694,2,999,0,1,-0.1,93.2,-42,4.12,5195.8,1
29,5,0,0,0,1,0,0,2,4,798,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
35,5,0,0,0,0,0,0,0,0,415,1,999,2,0,-1.1,94.199,-37.5,0.882,4963.6,1
27,7,2,0,0,1,1,0,2,1,91,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
33,6,0,1,0,0,0,0,2,0,1388,2,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,1
45,3,1,3,0,0,1,0,9,0,890,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
56,11,0,1,0,0,0,0,7,1,480,1,2,2,2,-3.4,92.431,-26.9,0.744,5017.5,1
58,0,1,0,0,1,0,0,8,1,663,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,1
35,7,2,3,0,1,0,0,7,1,79,2,999,0,1,-3.4,92.431,-26.9,0.742,5017.5,1
39,1,0,3,0,1,1,0,0,1,358,2,999,0,1,-1.1,94.199,-37.5,0.877,4963.6,1
65,0,0,1,0,1,1,0,7,3,190,1,3,3,2,-1.1,94.601,-49.5,0.985,4963.6,1
41,3,0,6,2,1,0,0,5,2,1571,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,1
60,2,0,1,0,1,0,0,8,1,700,3,999,1,0,-1.7,94.055,-39.8,0.723,4991.6,1
51,10,0,5,0,1,0,0,4,4,838,3,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,1
69,0,1,1,0,1,0,0,4,0,453,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
21,7,2,0,0,0,0,0,7,1,113,1,999,0,1,-3.4,92.431,-26.9,0.728,5017.5,1
39,6,0,2,0,1,0,1,7,2,112,1,999,0,1,-0.1,93.798,-40.4,4.918,5195.8,1
33,6,1,2,2,0,0,1,2,4,1867,6,999,0,1,1.1,93.994,-36.4,4.86,5191,1
52,6,0,1,0,1,0,0,4,3,315,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
59,0,0,6,0,1,0,1,8,3,437,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
36,8,2,6,0,1,0,0,5,1,1132,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,1
51,5,0,1,2,1,0,1,2,3,942,3,999,0,1,1.1,93.994,-36.4,4.859,5191,1
34,5,2,3,0,1,0,0,3,4,377,6,3,1,2,-2.9,92.201,-31.4,0.851,5076.2,1
33,5,2,0,0,0,0,0,2,4,492,1,12,2,0,-1.8,92.893,-46.2,1.266,5099.1,1
27,5,0,3,0,1,0,0,3,1,415,5,12,1,2,-1.7,94.027,-38.3,0.886,4991.6,1
56,0,0,1,0,1,0,0,8,3,337,2,3,2,2,-1.7,94.055,-39.8,0.767,4991.6,1
54,0,0,1,0,1,1,1,9,1,533,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
28,3,2,3,0,0,1,0,2,0,315,1,999,0,1,-1.8,92.893,-46.2,1.264,5099.1,1
61,8,1,6,0,1,0,0,2,0,268,3,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,1
32,8,1,6,0,1,0,0,6,1,144,2,999,0,1,-1.8,92.843,-50,1.556,5099.1,1
56,10,0,2,0,0,1,0,5,3,680,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,1
71,0,0,1,0,1,0,0,0,1,206,1,999,0,1,-3.4,92.379,-29.8,0.788,5017.5,1
30,8,2,3,0,0,0,1,7,3,676,1,999,0,1,-0.1,93.798,-40.4,4.936,5195.8,1
41,5,0,3,0,0,0,0,4,2,476,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
30,6,0,2,0,0,0,0,9,3,988,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
36,8,2,6,0,0,0,0,8,2,146,2,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
55,0,0,3,2,1,0,1,8,4,1012,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
38,5,2,0,0,1,1,0,3,0,167,1,999,0,1,-2.9,92.201,-31.4,0.884,5076.2,1
35,5,0,3,0,0,0,0,8,4,510,3,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
48,5,1,0,0,0,0,0,8,3,657,1,6,1,2,-1.7,94.055,-39.8,0.704,4991.6,1
28,8,2,6,0,0,0,1,8,4,508,2,999,0,1,1.4,94.465,-41.8,4.866,5228.1,1
98,0,0,1,2,1,0,0,7,2,272,2,999,0,1,-3.4,92.431,-26.9,0.73,5017.5,1
31,6,2,0,0,1,0,0,5,3,522,1,6,1,2,-0.1,93.2,-42,4.12,5195.8,1
33,8,0,6,2,1,0,0,3,1,731,7,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
56,8,0,6,0,0,0,0,9,0,230,2,999,1,0,-1.7,94.215,-40.3,0.87,4991.6,1
26,7,2,3,0,0,0,0,5,2,181,1,7,1,2,-3.4,92.649,-30.1,0.714,5017.5,1
36,1,0,3,0,1,0,0,8,4,156,1,999,1,0,-2.9,92.963,-40.8,1.26,5076.2,1
38,5,1,3,0,1,0,0,4,1,177,2,999,0,1,-1.8,93.075,-47.1,1.384,5099.1,1
28,1,2,3,0,1,0,0,0,3,358,3,6,1,2,-1.1,94.199,-37.5,0.88,4963.6,1
28,5,2,3,0,0,0,0,3,3,332,1,999,0,1,-2.9,92.201,-31.4,0.879,5076.2,1
45,2,2,1,0,0,0,1,0,0,569,4,999,0,1,-3.4,92.379,-29.8,0.797,5017.5,1
33,9,0,0,0,0,0,0,9,2,1060,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
30,1,2,3,0,1,0,0,2,2,637,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
37,6,0,4,0,0,0,0,7,4,128,2,6,3,0,-3.4,92.431,-26.9,0.74,5017.5,1
30,5,1,3,0,0,0,0,5,1,453,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,1
54,10,0,6,0,0,0,0,5,1,1855,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,1
40,5,0,3,0,1,0,0,8,1,192,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,1
57,1,0,3,0,0,0,0,6,0,341,2,999,0,1,-1.8,93.369,-34.8,0.635,5008.7,1
55,5,0,0,0,1,0,0,9,0,700,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
36,9,0,2,0,1,0,0,3,2,215,1,999,1,0,-2.9,92.201,-31.4,0.881,5076.2,1
62,0,0,3,0,1,0,0,1,3,282,1,6,1,2,-3,92.713,-33,0.706,5023.5,1
22,7,2,0,0,0,1,1,8,4,166,2,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
68,0,1,0,0,1,0,0,7,0,222,1,999,0,1,-1.1,94.601,-49.5,1,4963.6,1
58,5,2,3,0,0,0,1,2,0,1234,3,999,0,1,1.1,93.994,-36.4,4.857,5191,1
32,9,0,0,2,1,0,0,2,0,536,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
49,8,2,3,0,1,0,0,4,4,861,2,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
31,1,0,3,0,1,1,0,3,0,271,2,999,0,1,-2.9,92.201,-31.4,0.821,5076.2,1
59,8,1,6,0,0,0,0,4,0,185,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
35,6,0,2,0,1,0,0,9,0,788,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
24,5,2,0,0,1,1,0,6,3,224,1,999,0,1,-1.8,92.843,-50,1.602,5099.1,1
36,8,0,1,0,0,0,0,9,0,854,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
35,5,2,3,0,1,0,0,9,2,963,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
36,5,2,2,0,1,0,0,2,1,458,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
61,0,0,3,0,0,0,1,3,1,249,2,3,1,2,-2.9,92.201,-31.4,0.859,5076.2,1
34,5,0,3,0,1,0,0,2,2,407,3,8,3,0,-1.8,93.876,-40,0.695,5008.7,1
35,10,0,3,0,0,0,1,8,0,513,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,1
49,3,0,0,0,0,0,0,2,2,532,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
54,5,0,3,0,1,1,0,3,2,204,1,999,1,0,-2.9,92.201,-31.4,0.849,5076.2,1
38,5,0,3,0,1,0,0,3,0,1070,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
26,7,2,0,0,0,0,0,6,4,200,1,999,0,1,-1.8,92.843,-50,1.538,5099.1,1
30,9,0,0,0,1,0,0,9,1,1344,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
35,6,0,7,2,0,0,0,9,1,560,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
40,8,0,6,0,1,0,0,2,3,248,1,3,4,2,-1.8,93.876,-40,0.682,5008.7,1
33,5,2,0,0,0,0,0,4,4,380,3,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
24,5,2,3,0,1,0,0,4,4,127,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,1
31,6,0,4,2,2,2,1,2,2,676,1,999,0,1,1.1,93.994,-36.4,4.859,5191,1
55,5,1,3,2,1,0,0,9,0,849,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
33,5,2,3,0,1,0,0,4,4,305,3,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,1
51,8,0,6,0,1,0,0,3,4,1226,3,999,0,1,-1.7,94.027,-38.3,0.899,4991.6,1
30,9,2,0,0,0,0,0,2,0,700,3,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
55,10,1,2,0,1,0,0,3,2,622,1,999,0,1,-2.9,92.201,-31.4,0.825,5076.2,1
36,5,2,3,0,0,0,0,5,3,337,1,999,0,1,-0.1,93.2,-42,4.12,5195.8,1
33,5,2,0,0,1,0,0,3,2,1088,3,999,0,1,-2.9,92.201,-31.4,0.881,5076.2,1
28,5,2,0,0,0,0,0,4,0,1333,5,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
50,11,0,7,0,0,0,0,7,3,209,1,8,3,0,-3.4,92.431,-26.9,0.74,5017.5,1
22,9,2,6,0,0,0,0,9,1,256,3,999,1,0,-1.7,94.215,-40.3,0.835,4991.6,1
29,3,0,6,2,1,1,0,9,3,683,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
31,9,0,2,0,0,0,0,9,3,679,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
32,5,0,3,0,0,0,1,5,3,651,1,999,1,0,-1.1,94.767,-50.8,1.03,4963.6,1
39,5,0,3,0,0,0,1,2,0,744,6,999,0,1,1.1,93.994,-36.4,4.857,5191,1
33,6,2,1,0,1,0,0,4,4,352,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
33,5,2,6,0,0,0,0,2,0,843,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,1
48,5,2,3,0,1,0,0,5,0,434,2,999,0,1,-0.1,93.2,-42,4.191,5195.8,1
39,5,0,4,2,0,0,0,9,3,1176,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
30,8,2,3,0,1,0,0,3,4,979,3,999,0,1,1.4,93.444,-36.1,4.962,5228.1,1
54,1,0,3,0,0,0,0,2,0,397,1,999,1,0,-1.8,92.893,-46.2,1.264,5099.1,1
40,5,0,3,2,0,0,0,5,0,890,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,1
52,5,0,3,0,1,1,0,2,4,250,1,3,5,2,-1.8,93.876,-40,0.677,5008.7,1
66,0,0,1,2,1,0,0,3,1,142,2,999,0,1,-2.9,92.201,-31.4,0.838,5076.2,1
42,8,0,6,0,1,0,0,3,1,607,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
31,7,2,3,0,0,0,0,7,3,508,1,999,0,1,-1.1,94.601,-49.5,1.043,4963.6,1
27,7,2,3,0,1,0,0,3,3,651,1,0,3,2,-1.7,94.027,-38.3,0.9,4991.6,1
36,6,2,4,0,0,0,0,5,1,1556,4,999,0,1,-1.1,94.767,-50.8,1.046,4963.6,1
38,8,0,6,0,1,0,0,3,0,479,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
28,9,2,0,0,0,0,0,2,3,649,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
35,8,0,2,0,0,0,0,2,1,580,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
34,6,0,1,2,1,0,0,2,2,285,5,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
56,1,0,3,0,1,0,0,3,1,370,2,999,0,1,-2.9,92.201,-31.4,0.859,5076.2,1
52,6,0,2,0,0,0,0,3,2,809,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
34,5,0,0,0,0,0,0,5,4,1598,4,999,0,1,-0.1,93.2,-42,4.076,5195.8,1
36,4,0,3,0,0,0,0,3,4,222,1,999,0,1,-2.9,92.201,-31.4,0.873,5076.2,1
53,5,2,3,0,0,0,0,4,4,494,1,2,1,2,-1.8,93.075,-47.1,1.365,5099.1,1
45,5,0,3,0,0,0,0,3,4,323,1,999,0,1,-1.7,94.027,-38.3,0.904,4991.6,1
41,3,0,3,0,2,2,1,1,3,595,1,999,0,1,-3,92.713,-33,0.715,5023.5,1
60,0,0,2,2,0,0,0,3,3,707,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
42,6,0,1,2,1,0,1,8,4,812,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,1
28,6,0,2,0,0,1,1,2,2,1064,4,999,0,1,1.1,93.994,-36.4,4.859,5191,1
27,8,0,6,0,0,0,0,2,4,347,2,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,1
43,9,0,0,0,0,0,0,9,0,710,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
28,8,2,0,0,1,1,0,2,4,609,1,11,1,2,-1.8,92.893,-46.2,1.327,5099.1,1
43,8,2,0,0,1,1,0,2,3,610,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
45,4,0,2,0,0,0,0,8,0,232,2,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,1
35,9,0,0,0,0,0,1,2,2,1349,5,999,0,1,1.1,93.994,-36.4,4.857,5191,1
32,5,2,3,0,1,0,0,6,0,285,8,999,0,1,-1.8,92.843,-50,1.52,5099.1,1
88,0,1,1,0,0,0,0,6,3,323,1,999,0,1,-1.8,92.843,-50,1.663,5099.1,1
24,8,2,6,0,0,0,0,8,1,227,1,4,1,2,-2.9,92.963,-40.8,1.206,5076.2,1
53,6,0,1,2,1,0,1,3,1,1186,4,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
30,5,2,0,0,1,0,0,9,1,1352,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
40,2,0,4,2,2,2,0,4,2,2926,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
25,7,2,0,0,1,1,1,3,2,461,1,999,0,1,-1.7,94.027,-38.3,0.898,4991.6,1
33,5,0,0,0,1,0,0,0,1,212,1,999,0,1,-3.4,92.379,-29.8,0.819,5017.5,1
51,6,0,1,0,0,1,0,8,0,325,1,3,1,2,-1.7,94.055,-39.8,0.754,4991.6,1
73,0,0,1,0,1,0,0,9,1,305,1,999,0,1,-1.7,94.215,-40.3,0.835,4991.6,1
49,6,0,2,2,0,0,1,8,4,1149,2,999,0,1,1.4,94.465,-41.8,4.866,5228.1,1
59,6,0,1,0,0,0,0,4,0,1397,3,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,1
34,4,2,6,0,0,0,0,3,2,531,2,2,1,2,-2.9,92.201,-31.4,0.849,5076.2,1
52,0,0,1,0,0,0,1,8,3,633,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
52,5,0,3,0,1,1,0,8,3,247,2,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
38,10,0,3,0,1,0,0,3,2,633,1,16,1,2,-1.7,94.027,-38.3,0.898,4991.6,1
54,1,0,3,0,1,0,0,4,1,211,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
25,6,2,6,0,1,0,0,8,1,179,2,3,1,2,-2.9,92.963,-40.8,1.262,5076.2,1
69,0,1,3,0,1,0,0,4,1,207,2,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,1
35,10,0,0,0,1,0,0,5,4,566,2,999,0,1,-0.1,93.2,-42,4.076,5195.8,1
29,5,0,2,0,1,0,1,5,2,453,1,999,0,1,-0.1,93.2,-42,4.474,5195.8,1
67,0,0,1,0,0,0,0,3,0,341,2,13,1,2,-1.7,94.027,-38.3,0.898,4991.6,1
44,10,0,1,0,1,0,0,2,1,955,2,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,1
31,10,3,3,0,0,0,0,7,4,164,1,999,0,1,-3.4,92.431,-26.9,0.722,5017.5,1
26,7,2,0,0,0,0,0,7,2,373,3,999,0,1,-3.4,92.431,-26.9,0.72,5017.5,1
32,8,0,3,0,0,1,0,3,4,975,4,999,0,1,-2.9,92.201,-31.4,0.883,5076.2,1
54,2,0,7,0,1,0,0,4,2,117,1,999,0,1,-1.8,93.075,-47.1,1.479,5099.1,1
40,6,0,6,2,0,0,1,8,2,554,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
59,0,0,7,0,0,0,0,3,3,385,2,999,1,0,-2.9,92.201,-31.4,0.884,5076.2,1
66,0,0,1,0,1,0,0,9,0,568,7,999,0,1,-1.7,94.215,-40.3,0.87,4991.6,1
57,5,0,3,0,2,2,0,7,3,229,2,3,2,2,-1.1,94.601,-49.5,0.959,4963.6,1
